Common_Course_ID,has_prereq,Course_Dept,Course_Num,,
PEIA342,No pre-req,PEIA,342,,
PEIA346,No pre-req,PEIA,346,,
PEIA347,No pre-req,PEIA,347,,
PEIA350,No pre-req,PEIA,350,,
PEIA353,No pre-req,PEIA,353,,
PEIA354,No pre-req,PEIA,354,,
PEIA360,No pre-req,PEIA,360,,
PEIA371,No pre-req,PEIA,371,,
PEIA372,No pre-req,PEIA,372,,
PEIA373,No pre-req,PEIA,373,,
PEIA399,No pre-req,PEIA,399,,
PEL310,No pre-req,PEL,310,,
PEL311,No pre-req,PEL,311,,
PEL399,No pre-req,PEL,399,,
PEL406,No pre-req,PEL,406,,
PEL409,No pre-req,PEL,409,,
PEMA115,No pre-req,PEMA,115,,
PEMA116,No pre-req,PEMA,116,,
PEMA121,No pre-req,PEMA,121,,
PEMA131,No pre-req,PEMA,131,,
PEMA199,No pre-req,PEMA,199,,
PEMA221,No pre-req,PEMA,221,,
PEMA222,No pre-req,PEMA,222,,
PEMA223,No pre-req,PEMA,223,,
PEMA241,No pre-req,PEMA,241,,
PEMA251,No pre-req,PEMA,251,,
PEMA252,No pre-req,PEMA,252,,
PEMA255,No pre-req,PEMA,255,,
PEMA311,No pre-req,PEMA,311,,
PEMA312,No pre-req,PEMA,312,,
PEMA321,No pre-req,PEMA,321,,
PEMA322,No pre-req,PEMA,322,,
PEMA331,No pre-req,PEMA,331,,
PEMA332,No pre-req,PEMA,332,,
PEMA399,No pre-req,PEMA,399,,
PEMB101,No pre-req,PEMB,101,,
PEMB103,No pre-req,PEMB,103,,
PEMB108,No pre-req,PEMB,108,,
PEMB110,No pre-req,PEMB,110,,
PEMB131,No pre-req,PEMB,131,,
PEMB132,No pre-req,PEMB,132,,
PEMB199,No pre-req,PEMB,199,,
PEMB201,No pre-req,PEMB,201,,
PEMB210,No pre-req,PEMB,210,,
PEMB211,No pre-req,PEMB,211,,
PEMB212,No pre-req,PEMB,212,,
PEMB213,No pre-req,PEMB,213,,
PEMB216,No pre-req,PEMB,216,,
PEMB221,No pre-req,PEMB,221,,
PEMB231,No pre-req,PEMB,231,,
PEMB232,No pre-req,PEMB,232,,
PEMB234,No pre-req,PEMB,234,,
PEMB302,No pre-req,PEMB,302,,
PEMB305,No pre-req,PEMB,305,,
PEMB310,No pre-req,PEMB,310,,
PEMB320,No pre-req,PEMB,320,,
PEO199,No pre-req,PEO,199,,
PEO242,No pre-req,PEO,242,,
PEO251,No pre-req,PEO,251,,
PEO252,No pre-req,PEO,252,,
PEO285,No pre-req,PEO,285,,
PEO315,No pre-req,PEO,315,,
PEO353,No pre-req,PEO,353,,
PEO399,No pre-req,PEO,399,,
PEO412,No pre-req,PEO,412,,
PEO451,No pre-req,PEO,451,,
PEO453,No pre-req,PEO,453,,
PEOL199,No pre-req,PEOL,199,,
PEOL242,No pre-req,PEOL,242,,
PEOL251,No pre-req,PEOL,251,,
PEOL252,No pre-req,PEOL,252,,
PEOL285,No pre-req,PEOL,285,,
PEOL315,No pre-req,PEOL,315,,
PEOL331,No pre-req,PEOL,331,,
PEOL399,No pre-req,PEOL,399,,
PEOL451,No pre-req,PEOL,451,,
PEOL453,No pre-req,PEOL,453,,
PERS199,No pre-req,PERS,199,,
PERS211,No pre-req,PERS,211,,
PERS212,No pre-req,PERS,212,,
PERS231,No pre-req,PERS,231,,
PERS232,No pre-req,PERS,232,,
PERS241,No pre-req,PERS,241,,
PERS271,No pre-req,PERS,271,,
PERS272,No pre-req,PERS,272,,
PERS273,No pre-req,PERS,273,,
PERU101,No pre-req,PERU,101,,
PERU131,No pre-req,PERU,131,,
PERU199,No pre-req,PERU,199,,
PERU331,No pre-req,PERU,331,,
PERU332,No pre-req,PERU,332,,
PERU341,No pre-req,PERU,341,,
PETS101,No pre-req,PETS,101,,
PETS111,No pre-req,PETS,111,,
PETS232,No pre-req,PETS,232,,
PETS233,No pre-req,PETS,233,,
PETS242,No pre-req,PETS,242,,
PETS243,No pre-req,PETS,243,,
PETS252,No pre-req,PETS,252,,
PETS253,No pre-req,PETS,253,,
PETS261,No pre-req,PETS,261,,
PETS262,No pre-req,PETS,262,,
PETS263,No pre-req,PETS,263,,
PETS265,No pre-req,PETS,265,,
PETS399,No pre-req,PETS,399,,
PEW199,No pre-req,PEW,199,,
PEW211,No pre-req,PEW,211,,
PEW212,No pre-req,PEW,212,,
PEW220,No pre-req,PEW,220,,
PEW221,No pre-req,PEW,221,,
PEW222,No pre-req,PEW,222,,
PEW331,No pre-req,PEW,331,,
PEW332,No pre-req,PEW,332,,
PEW333,No pre-req,PEW,333,,
PEW399,No pre-req,PEW,399,,
PHIL101,No pre-req,PHIL,101,,
PHIL102,No pre-req,PHIL,102,,
PHIL103,No pre-req,PHIL,103,,
PHIL104,No pre-req,PHIL,104,,
PHIL110,No pre-req,PHIL,110,,
PHIL120,No pre-req,PHIL,120,,
PHIL123,No pre-req,PHIL,123,,
PHIL130,No pre-req,PHIL,130,,
PHIL135,No pre-req,PHIL,135,,
PHIL170,No pre-req,PHIL,170,,
PHIL199,No pre-req,PHIL,199,,
PHIL211,No pre-req,PHIL,211,,
PHIL213,No pre-req,PHIL,213,,
PHIL216,No pre-req,PHIL,216,,
PHIL220,No pre-req,PHIL,220,,
PHIL223,No pre-req,PHIL,223,,
PHIL225,No pre-req,PHIL,225,,
PHIL299,No pre-req,PHIL,299,,
PHIL307,No pre-req,PHIL,307,,
PHIL308,No pre-req,PHIL,308,,
PHIL309,No pre-req,PHIL,309,,
PHIL315,No pre-req,PHIL,315,,
PHIL330,No pre-req,PHIL,330,,
PHIL332,No pre-req,PHIL,332,,
PHIL335,No pre-req,PHIL,335,,
PHIL340,No pre-req,PHIL,340,,
PHIL341,No pre-req,PHIL,341,,
PHIL342,No pre-req,PHIL,342,,
PHIL344,No pre-req,PHIL,344,,
PHIL345,No pre-req,PHIL,345,,
PHIL372,No pre-req,PHIL,372,,
PHIL399,No pre-req,PHIL,399,,
PHIL401,No pre-req,PHIL,401,,
PHIL403,No pre-req,PHIL,403,,
PHIL405,No pre-req,PHIL,405,,
PHIL410,No pre-req,PHIL,410,,
PHIL415,No pre-req,PHIL,415,,
PHIL420,No pre-req,PHIL,420,,
PHIL423,No pre-req,PHIL,423,,
PHIL425,No pre-req,PHIL,425,,
PHIL451,No pre-req,PHIL,451,,
PHIL463,No pre-req,PHIL,463,,
PHIL471H,No pre-req,PHIL,471,,
PHIL475H,No pre-req,PHIL,475,,
PHYS101,No pre-req,PHYS,101,,
PHYS102,No pre-req,PHYS,102,,
PHYS152,No pre-req,PHYS,152,,
PHYS153,No pre-req,PHYS,153,,
PHYS155,No pre-req,PHYS,155,,
PHYS156M,No pre-req,PHYS,156,,
PHYS157M,No pre-req,PHYS,157,,
PHYS161,No pre-req,PHYS,161,,
PHYS162,No pre-req,PHYS,162,,
PHYS163,No pre-req,PHYS,163,,
PHYS171,No pre-req,PHYS,171,,
PHYS181,No pre-req,PHYS,181,,
PHYS199,No pre-req,PHYS,199,,
PHYS204,No pre-req,PHYS,204,,
PHYS205,No pre-req,PHYS,205,,
PHYS206,No pre-req,PHYS,206,,
PHYS290,No pre-req,PHYS,290,,
PHYS299,No pre-req,PHYS,299,,
PHYS361,No pre-req,PHYS,361,,
PHYS399,No pre-req,PHYS,399,,
PHYS400M,No pre-req,PHYS,400,,
PHYS401,No pre-req,PHYS,401,,
PHYS403,No pre-req,PHYS,403,,
PHYS405,No pre-req,PHYS,405,,
PHYS407,No pre-req,PHYS,407,,
PHYS408,No pre-req,PHYS,408,,
PHYS410,No pre-req,PHYS,410,,
PHYS414,No pre-req,PHYS,414,,
PHYS481,No pre-req,PHYS,481,,
PORT101,No pre-req,PORT,101,,
PORT111,No pre-req,PORT,111,,
PORT150,No pre-req,PORT,150,,
PORT199,No pre-req,PORT,199,,
PORT298,No pre-req,PORT,298,,
PORT405,No pre-req,PORT,405,,
PPPM101,No pre-req,PPPM,101,,
PPPM199,No pre-req,PPPM,199,,
PPPM201,No pre-req,PPPM,201,,
PPPM202,No pre-req,PPPM,202,,
PPPM205,No pre-req,PPPM,205,,
PPPM250,No pre-req,PPPM,250,,
PPPM280,No pre-req,PPPM,280,,
PPPM321,No pre-req,PPPM,321,,
PPPM322,No pre-req,PPPM,322,,
PPPM325,No pre-req,PPPM,325,,
PPPM327,No pre-req,PPPM,327,,
PPPM331,No pre-req,PPPM,331,,
PPPM340,No pre-req,PPPM,340,,
PPPM360,No pre-req,PPPM,360,,
PPPM370,No pre-req,PPPM,370,,
PPPM399,No pre-req,PPPM,399,,
PPPM401,No pre-req,PPPM,401,,
PPPM403,No pre-req,PPPM,403,,
PPPM405,No pre-req,PPPM,405,,
PPPM406,No pre-req,PPPM,406,,
PPPM407,No pre-req,PPPM,407,,
PPPM408,No pre-req,PPPM,408,,
PPPM410,No pre-req,PPPM,410,,
PPPM410L,No pre-req,PPPM,410,,
PPPM412,No pre-req,PPPM,412,,
PPPM413,No pre-req,PPPM,413,,
PPPM418,No pre-req,PPPM,418,,
PPPM419,No pre-req,PPPM,419,,
PPPM422,No pre-req,PPPM,422,,
PPPM425,No pre-req,PPPM,425,,
PPPM426,No pre-req,PPPM,426,,
PPPM432,No pre-req,PPPM,432,,
PPPM434,No pre-req,PPPM,434,,
PPPM438,No pre-req,PPPM,438,,
PPPM440,No pre-req,PPPM,440,,
PPPM442,No pre-req,PPPM,442,,
PPPM443,No pre-req,PPPM,443,,
PPPM444,No pre-req,PPPM,444,,
PPPM445,No pre-req,PPPM,445,,
PPPM446,No pre-req,PPPM,446,,
PPPM448,No pre-req,PPPM,448,,
PPPM455,No pre-req,PPPM,455,,
PPPM460,No pre-req,PPPM,460,,
PPPM465,No pre-req,PPPM,465,,
PPPM470,No pre-req,PPPM,470,,
PPPM471,No pre-req,PPPM,471,,
PPPM472,No pre-req,PPPM,472,,
PPPM473,No pre-req,PPPM,473,,
PPPM475,No pre-req,PPPM,475,,
PPPM481,No pre-req,PPPM,481,,
PPPM483,No pre-req,PPPM,483,,
PPPM484,No pre-req,PPPM,484,,
PPPM486,No pre-req,PPPM,486,,
PPPM487,No pre-req,PPPM,487,,
PPPM488,No pre-req,PPPM,488,,
PPPM494,No pre-req,PPPM,494,,
PS100,No pre-req,PS,100,,
PS101,No pre-req,PS,101,,
PS102,No pre-req,PS,102,,
PS104,No pre-req,PS,104,,
PS106,No pre-req,PS,106,,
PS109,No pre-req,PS,109,,
PS111,No pre-req,PS,111,,
PS199,No pre-req,PS,199,,
PS201,No pre-req,PS,201,,
PS203,No pre-req,PS,203,,
PS204,No pre-req,PS,204,,
PS205,No pre-req,PS,205,,
PS206,No pre-req,PS,206,,
PS208,No pre-req,PS,208,,
PS210,No pre-req,PS,210,,
PS225,No pre-req,PS,225,,
PS230,No pre-req,PS,230,,
PS260,No pre-req,PS,260,,
PS275,No pre-req,PS,275,,
PS297,No pre-req,PS,297,,
PS301,No pre-req,PS,301,,
PS302,No pre-req,PS,302,,
PS304,No pre-req,PS,304,,
PS308,No pre-req,PS,308,,
PS309,No pre-req,PS,309,,
PS310,No pre-req,PS,310,,
PS311,No pre-req,PS,311,,
PS312,No pre-req,PS,312,,
PS316,No pre-req,PS,316,,
PS319,No pre-req,PS,319,,
PS320,No pre-req,PS,320,,
PS321,No pre-req,PS,321,,
PS324,No pre-req,PS,324,,
PS326,No pre-req,PS,326,,
PS330,No pre-req,PS,330,,
PS337,No pre-req,PS,337,,
PS340,No pre-req,PS,340,,
PS342,No pre-req,PS,342,,
PS345,No pre-req,PS,345,,
PS346,No pre-req,PS,346,,
PS347,No pre-req,PS,347,,
PS348,No pre-req,PS,348,,
PS349,No pre-req,PS,349,,
PS350,No pre-req,PS,350,,
PS351,No pre-req,PS,351,,
PS352,No pre-req,PS,352,,
PS355,No pre-req,PS,355,,
PS367,No pre-req,PS,367,,
PS368,No pre-req,PS,368,,
PS369,No pre-req,PS,369,,
PS371,No pre-req,PS,371,,
PS372,No pre-req,PS,372,,
PS374,No pre-req,PS,374,,
PS375,No pre-req,PS,375,,
PS377,No pre-req,PS,377,,
PS378,No pre-req,PS,378,,
PS380,No pre-req,PS,380,,
PS384,No pre-req,PS,384,,
PS386,No pre-req,PS,386,,
PS387,No pre-req,PS,387,,
PS388,No pre-req,PS,388,,
PS390,No pre-req,PS,390,,
PS391,No pre-req,PS,391,,
PS399,No pre-req,PS,399,,
PS400M,No pre-req,PS,400,,
PS401,No pre-req,PS,401,,
PS403,No pre-req,PS,403,,
PS404,No pre-req,PS,404,,
PS405,No pre-req,PS,405,,
PS407,No pre-req,PS,407,,
PS408,No pre-req,PS,408,,
PS409,No pre-req,PS,409,,
PS410,No pre-req,PS,410,,
PS411,No pre-req,PS,411,,
PS420,No pre-req,PS,420,,
PS430,No pre-req,PS,430,,
PS431,No pre-req,PS,431,,
PS432,No pre-req,PS,432,,
PS433,No pre-req,PS,433,,
PS440,No pre-req,PS,440,,
PS445,No pre-req,PS,445,,
PS449,No pre-req,PS,449,,
PS455,No pre-req,PS,455,,
PS458,No pre-req,PS,458,,
PS460,No pre-req,PS,460,,
PS463,No pre-req,PS,463,,
PS465,No pre-req,PS,465,,
PS466,No pre-req,PS,466,,
PS467,No pre-req,PS,467,,
PS468,No pre-req,PS,468,,
PS470,No pre-req,PS,470,,
PS471,No pre-req,PS,471,,
PS472,No pre-req,PS,472,,
PS475,No pre-req,PS,475,,
PS477,No pre-req,PS,477,,
PS479,No pre-req,PS,479,,
PS480,No pre-req,PS,480,,
PS484,No pre-req,PS,484,,
PS485,No pre-req,PS,485,,
PS491,No pre-req,PS,491,,
PS495,No pre-req,PS,495,,
PSY199,No pre-req,PSY,199,,
PSY201,No pre-req,PSY,201,,
PSY202,No pre-req,PSY,202,,
PSY301,No pre-req,PSY,301,,
PSY330,No pre-req,PSY,330,,
PSY348,No pre-req,PSY,348,,
PSY366,No pre-req,PSY,366,,
PSY376,No pre-req,PSY,376,,
PSY380,No pre-req,PSY,380,,
PSY383,No pre-req,PSY,383,,
PSY388,No pre-req,PSY,388,,
PSY399,No pre-req,PSY,399,,
PSY401,No pre-req,PSY,401,,
PSY403,No pre-req,PSY,403,,
PSY405,No pre-req,PSY,405,,
PSY406,No pre-req,PSY,406,,
PSY407,No pre-req,PSY,407,,
PSY408,No pre-req,PSY,408,,
PSY409,No pre-req,PSY,409,,
PSY410,No pre-req,PSY,410,,
PSY490,No pre-req,PSY,490,,
PSY491,No pre-req,PSY,491,,
PSY492,No pre-req,PSY,492,,
REES315,No pre-req,REES,315,,
REES399,No pre-req,REES,399,,
REES405,No pre-req,REES,405,,
REES408,No pre-req,REES,408,,
REES409,No pre-req,REES,409,,
REES410,No pre-req,REES,410,,
REL101,No pre-req,REL,101,,
REL102,No pre-req,REL,102,,
REL199,No pre-req,REL,199,,
REL200M,No pre-req,REL,200,,
REL211,No pre-req,REL,211,,
REL222,No pre-req,REL,222,,
REL223,No pre-req,REL,223,,
REL233,No pre-req,REL,233,,
REL253,No pre-req,REL,253,,
REL302,No pre-req,REL,302,,
REL303,No pre-req,REL,303,,
REL304,No pre-req,REL,304,,
REL305,No pre-req,REL,305,,
REL317,No pre-req,REL,317,,
REL318,No pre-req,REL,318,,
REL321,No pre-req,REL,321,,
REL322,No pre-req,REL,322,,
REL323,No pre-req,REL,323,,
REL324,No pre-req,REL,324,,
REL325,No pre-req,REL,325,,
REL335,No pre-req,REL,335,,
REL353,No pre-req,REL,353,,
REL355,No pre-req,REL,355,,
REL357,No pre-req,REL,357,,
REL359,No pre-req,REL,359,,
REL399,No pre-req,REL,399,,
REL401,No pre-req,REL,401,,
REL403,No pre-req,REL,403,,
REL405,No pre-req,REL,405,,
REL407,No pre-req,REL,407,,
REL410,No pre-req,REL,410,,
REL411,No pre-req,REL,411,,
REL412,No pre-req,REL,412,,
REL414,No pre-req,REL,414,,
REL417,No pre-req,REL,417,,
REL418,No pre-req,REL,418,,
REL420,No pre-req,REL,420,,
REL424,No pre-req,REL,424,,
REL426,No pre-req,REL,426,,
REL432,No pre-req,REL,432,,
REL435,No pre-req,REL,435,,
REL440,No pre-req,REL,440,,
REL444,No pre-req,REL,444,,
RL151,No pre-req,RL,151,,
RL199,No pre-req,RL,199,,
RL399,No pre-req,RL,399,,
RL407,No pre-req,RL,407,,
RL410,No pre-req,RL,410,,
RUSS101,No pre-req,RUSS,101,,
RUSS121,No pre-req,RUSS,121,,
RUSS199,No pre-req,RUSS,199,,
RUSS203,No pre-req,RUSS,203,,
RUSS204,No pre-req,RUSS,204,,
RUSS205,No pre-req,RUSS,205,,
RUSS206,No pre-req,RUSS,206,,
RUSS221,No pre-req,RUSS,221,,
RUSS240,No pre-req,RUSS,240,,
RUSS309,No pre-req,RUSS,309,,
RUSS331,No pre-req,RUSS,331,,
RUSS334,No pre-req,RUSS,334,,
RUSS335,No pre-req,RUSS,335,,
RUSS340,No pre-req,RUSS,340,,
RUSS351,No pre-req,RUSS,351,,
RUSS360,No pre-req,RUSS,360,,
RUSS399,No pre-req,RUSS,399,,
RUSS401,No pre-req,RUSS,401,,
RUSS404,No pre-req,RUSS,404,,
RUSS405,No pre-req,RUSS,405,,
RUSS407,No pre-req,RUSS,407,,
RUSS410,No pre-req,RUSS,410,,
RUSS426,No pre-req,RUSS,426,,
RUSS434,No pre-req,RUSS,434,,
RUSS440,No pre-req,RUSS,440,,
RUSS445,No pre-req,RUSS,445,,
SAPP407,No pre-req,SAPP,407,,
SAPP408,No pre-req,SAPP,408,,
SAPP409,No pre-req,SAPP,409,,
SBUS199,No pre-req,SBUS,199,,
SBUS255,No pre-req,SBUS,255,,
SBUS401,No pre-req,SBUS,401,,
SBUS410,No pre-req,SBUS,410,,
SCAN199,No pre-req,SCAN,199,,
SCAN220M,No pre-req,SCAN,220,,
SCAN251,No pre-req,SCAN,251,,
SCAN259,No pre-req,SCAN,259,,
SCAN280M,No pre-req,SCAN,280,,
SCAN315,No pre-req,SCAN,315,,
SCAN316,No pre-req,SCAN,316,,
SCAN317,No pre-req,SCAN,317,,
SCAN325,No pre-req,SCAN,325,,
SCAN340,No pre-req,SCAN,340,,
SCAN341,No pre-req,SCAN,341,,
SCAN343,No pre-req,SCAN,343,,
SCAN344,No pre-req,SCAN,344,,
SCAN345M,No pre-req,SCAN,345,,
SCAN351,No pre-req,SCAN,351,,
SCAN352,No pre-req,SCAN,352,,
SCAN353,No pre-req,SCAN,353,,
SCAN354,No pre-req,SCAN,354,,
SCAN405,No pre-req,SCAN,405,,
SCAN407,No pre-req,SCAN,407,,
SOC199,No pre-req,SOC,199,,
SOC204,No pre-req,SOC,204,,
SOC207,No pre-req,SOC,207,,
SOC301,No pre-req,SOC,301,,
SOC303,No pre-req,SOC,303,,
SOC304,No pre-req,SOC,304,,
SOC310,No pre-req,SOC,310,,
SOC312,No pre-req,SOC,312,,
SOC313,No pre-req,SOC,313,,
SOC317,No pre-req,SOC,317,,
SOC328,No pre-req,SOC,328,,
SOC345,No pre-req,SOC,345,,
SOC346,No pre-req,SOC,346,,
SOC347,No pre-req,SOC,347,,
SOC355,No pre-req,SOC,355,,
SOC370,No pre-req,SOC,370,,
SOC380,No pre-req,SOC,380,,
SOC385,No pre-req,SOC,385,,
SOC399,No pre-req,SOC,399,,
SOC400M,No pre-req,SOC,400,,
SOC401,No pre-req,SOC,401,,
SOC403,No pre-req,SOC,403,,
SOC404,No pre-req,SOC,404,,
SOC405,No pre-req,SOC,405,,
SOC406,No pre-req,SOC,406,,
SOC408,No pre-req,SOC,408,,
SOC410,No pre-req,SOC,410,,
SOC412,No pre-req,SOC,412,,
SOC416,No pre-req,SOC,416,,
SOC420,No pre-req,SOC,420,,
SOC442,No pre-req,SOC,442,,
SOC446,No pre-req,SOC,446,,
SOC447,No pre-req,SOC,447,,
SOC450,No pre-req,SOC,450,,
SOC455,No pre-req,SOC,455,,
SOC456,No pre-req,SOC,456,,
SOC458,No pre-req,SOC,458,,
SOC459,No pre-req,SOC,459,,
SOC461,No pre-req,SOC,461,,
SOC464,No pre-req,SOC,464,,
SOC465,No pre-req,SOC,465,,
SOC475,No pre-req,SOC,475,,
SOC480,No pre-req,SOC,480,,
SOC484,No pre-req,SOC,484,,
SOC491,No pre-req,SOC,491,,
SPAN101,No pre-req,SPAN,101,,
SPAN111,No pre-req,SPAN,111,,
SPAN150,No pre-req,SPAN,150,,
SPAN151,No pre-req,SPAN,151,,
SPAN199,No pre-req,SPAN,199,,
SPAN200M,No pre-req,SPAN,200,,
SPAN218,No pre-req,SPAN,218,,
SPAN298,No pre-req,SPAN,298,,
SPAN299,No pre-req,SPAN,299,,
SPAN399,No pre-req,SPAN,399,,
SPAN403,No pre-req,SPAN,403,,
SPAN405,No pre-req,SPAN,405,,
SPAN406,No pre-req,SPAN,406,,
SPAN409,No pre-req,SPAN,409,,
SPAN410,No pre-req,SPAN,410,,
SPD410L,No pre-req,SPD,410,,
SPD415,No pre-req,SPD,415,,
SPD425,No pre-req,SPD,425,,
SPED199,No pre-req,SPED,199,,
SPED401,No pre-req,SPED,401,,
SPED406,No pre-req,SPED,406,,
SPED407,No pre-req,SPED,407,,
SPED408,No pre-req,SPED,408,,
SPED409,No pre-req,SPED,409,,
SPED410,No pre-req,SPED,410,,
SPED411,No pre-req,SPED,411,,
SPED412,No pre-req,SPED,412,,
SPED415,No pre-req,SPED,415,,
SPED418,No pre-req,SPED,418,,
SPED420,No pre-req,SPED,420,,
SPED421,No pre-req,SPED,421,,
SPED422,No pre-req,SPED,422,,
SPED426,No pre-req,SPED,426,,
SPED428,No pre-req,SPED,428,,
SPED431,No pre-req,SPED,431,,
SPED434,No pre-req,SPED,434,,
SPED440,No pre-req,SPED,440,,
SPED470,No pre-req,SPED,470,,
SPED471,No pre-req,SPED,471,,
SPED488,No pre-req,SPED,488,,
SPSY401,No pre-req,SPSY,401,,
SPSY410,No pre-req,SPSY,410,,
SWAH101,No pre-req,SWAH,101,,
SWAH199,No pre-req,SWAH,199,,
SWAH201,No pre-req,SWAH,201,,
SWAH405,No pre-req,SWAH,405,,
SWED101,No pre-req,SWED,101,,
SWED405,No pre-req,SWED,405,,
TA121,No pre-req,TA,121,,
TA122,No pre-req,TA,122,,
TA124,No pre-req,TA,124,,
TA199,No pre-req,TA,199,,
TA210,No pre-req,TA,210,,
TA211,No pre-req,TA,211,,
TA212,No pre-req,TA,212,,
TA250,No pre-req,TA,250,,
TA271,No pre-req,TA,271,,
TA324,No pre-req,TA,324,,
TA325,No pre-req,TA,325,,
TA364,No pre-req,TA,364,,
TA367,No pre-req,TA,367,,
TA368,No pre-req,TA,368,,
TA369,No pre-req,TA,369,,
TA399,No pre-req,TA,399,,
TA401,No pre-req,TA,401,,
TA404,No pre-req,TA,404,,
TA405,No pre-req,TA,405,,
TA406,No pre-req,TA,406,,
TA409,No pre-req,TA,409,,
TA410,No pre-req,TA,410,,
TA411,No pre-req,TA,411,,
TA412,No pre-req,TA,412,,
TA413,No pre-req,TA,413,,
TA445,No pre-req,TA,445,,
TA465,No pre-req,TA,465,,
TA467,No pre-req,TA,467,,
TA470,No pre-req,TA,470,,
TA471,No pre-req,TA,471,,
TA472,No pre-req,TA,472,,
TA474,No pre-req,TA,474,,
TLC101,No pre-req,TLC,101,,
TLC199,No pre-req,TLC,199,,
TLC399,No pre-req,TLC,399,,
TLC408,No pre-req,TLC,408,,
UGST101,No pre-req,UGST,101,,
UGST109,No pre-req,UGST,109,,
UGST111,No pre-req,UGST,111,,
UGST112,No pre-req,UGST,112,,
UGST113,No pre-req,UGST,113,,
UGST198,No pre-req,UGST,198,,
UGST199,No pre-req,UGST,199,,
UGST399,No pre-req,UGST,399,,
UGST400M,No pre-req,UGST,400,,
UGST404,No pre-req,UGST,404,,
UGST406,No pre-req,UGST,406,,
UGST407,No pre-req,UGST,407,,
UGST408,No pre-req,UGST,408,,
UGST409,No pre-req,UGST,409,,
WGS101,No pre-req,WGS,101,,
WGS199,No pre-req,WGS,199,,
WGS201,No pre-req,WGS,201,,
WGS221,No pre-req,WGS,221,,
WGS250,No pre-req,WGS,250,,
WGS251,No pre-req,WGS,251,,
WGS261,No pre-req,WGS,261,,
WGS303,No pre-req,WGS,303,,
WGS322,No pre-req,WGS,322,,
WGS341,No pre-req,WGS,341,,
WGS352,No pre-req,WGS,352,,
WGS361,No pre-req,WGS,361,,
WGS399,No pre-req,WGS,399,,
WGS401,No pre-req,WGS,401,,
WGS403,No pre-req,WGS,403,,
WGS405,No pre-req,WGS,405,,
WGS406,No pre-req,WGS,406,,
WGS407,No pre-req,WGS,407,,
WGS409,No pre-req,WGS,409,,
WGS410,No pre-req,WGS,410,,
WGS411,No pre-req,WGS,411,,
WGS413,No pre-req,WGS,413,,
WGS415,No pre-req,WGS,415,,
WGS431,No pre-req,WGS,431,,
WGS450,No pre-req,WGS,450,,
WGS451,No pre-req,WGS,451,,
WR121(Z),No pre-req,WR,121(,),
WR195,No pre-req,WR,195,,
WR199,No pre-req,WR,199,,
WR312,No pre-req,WR,312,,
WR408,No pre-req,WR,408,,
WR410,No pre-req,WR,410,,
